2000.000000,1128.660034,1740.109985
2000.000000,1167.160034,1736.329956
2000.000000,1205.640015,1732.369995
2000.000000,1244.099976,1728.239990
2000.000000,1282.539917,1723.929932
2000.000000,1320.959961,1719.439941
2000.000000,1359.359985,1714.770020
2000.000000,1397.739990,1709.919922
2000.000000,1436.099976,1704.899902
2000.000000,1474.439941,1699.699951
2000.000000,1512.760010,1694.319946
2000.000000,1551.059937,1688.760010
2000.000000,1589.339966,1683.020020
2000.000000,1627.599976,1677.109985
2000.000000,1665.839966,1671.020020
2000.000000,1704.059937,1664.750000
2000.000000,1742.260010,1658.309937
2000.000000,1780.439941,1651.689941
2000.000000,1818.599976,1644.890015
2000.000000,1856.739990,1637.909912
2000.000000,1894.869995,1630.760010
2000.000000,1932.979980,1623.429932
2000.000000,1971.069946,1615.919922
2000.000000,2009.140015,1608.239990
2000.000000,2047.189941,1600.380005
2000.000000,2085.219971,1592.339966
2000.000000,2123.229980,1584.130005
2000.000000,2142.229980,1579.959961
2000.000000,2199.189941,1567.179932
2000.000000,2237.139893,1558.439941
2000.000000,2275.070068,1549.520020
2000.000000,2312.979980,1540.429932
2000.000000,2350.869873,1531.159912
2000.000000,2388.739990,1521.719971
2000.000000,2426.589844,1512.099976
2000.000000,2445.510010,1507.219971
2000.000000,2502.250000,1492.329956
2000.000000,2540.050049,1482.179932
2000.000000,2577.829834,1471.859985
2000.000000,2615.589844,1461.359985
2000.000000,2653.329834,1450.689941
2000.000000,2691.050049,1439.839966
2000.000000,2709.899902,1434.349976
2000.000000,2766.429932,1417.619995
2000.000000,2804.089844,1406.250000
2000.000000,2841.729980,1394.709961
2000.000000,2879.349854,1382.989990
2000.000000,2916.949951,1371.089966
2000.000000,2954.530029,1359.020020
2000.000000,2973.319824,1352.919922
2000.000000,3029.649902,1334.359985
2000.000000,3067.179932,1321.770020
2000.000000,3104.689941,1309.010010
2000.000000,3142.179932,1296.069946
2000.000000,3179.649902,1282.949951
2000.000000,3217.099854,1269.659912
2000.000000,3235.819824,1262.949951
2000.000000,3291.939941,1242.559937
2000.000000,3329.329834,1228.750000
2000.000000,3366.699951,1214.770020
2000.000000,3404.049805,1200.609985
2000.000000,3441.389893,1186.280029
2000.000000,3478.709961,1171.780029
2000.000000,3516.010010,1157.099976
2000.000000,3534.649902,1149.699951
2000.000000,3590.549805,1127.229980
2000.000000,3627.790039,1112.039917
2000.000000,3665.010010,1096.679932
2000.000000,3702.209961,1081.140015
2000.000000,3739.389893,1065.429932
2000.000000,3776.549805,1049.549927
2000.000000,3813.689941,1033.489990
2000.000000,3850.819824,1017.259949
2000.000000,3887.929932,1000.859985
2000.000000,3925.020020,984.289978
2000.000000,3962.089844,967.549988
2000.000000,3999.139893,950.630005
2000.000000,4036.169922,933.539978
2000.000000,4073.179932,916.279968
2000.000000,4110.169922,898.849976
2000.000000,4147.140137,881.250000
2000.000000,4184.100098,863.469971
2000.000000,4221.040039,845.529968
2000.000000,4239.500000,836.489990
2000.000000,4294.859863,809.119995
2000.000000,4331.739746,790.659973
2000.000000,4368.600098,772.029968
2000.000000,4405.439941,753.229980
2000.000000,4442.259766,734.260010
2000.000000,4479.060059,715.119995
2000.000000,4497.459961,705.479980
2000.000000,4552.620117,676.320007
2000.000000,4589.370117,656.659973
2000.000000,4626.100098,636.839966
2000.000000,4662.810059,616.839966
2000.000000,4699.500000,596.679993
2000.000000,4736.169922,576.339966
2000.000000,4754.500000,566.109985
2000.000000,4809.459961,535.159973
2000.000000,4846.080078,514.320007
2000.000000,4882.679688,493.299988
2000.000000,4919.259766,472.119995
2000.000000,4955.819824,450.759979
2000.000000,4992.359863,429.239990
2000.000000,5028.879883,407.539978
2000.000000,5006.870117,391.910004
2000.000000,4984.979980,376.109985
2000.000000,4963.100098,360.130005
2000.000000,4941.229980,343.989990
2000.000000,4919.370117,327.669983
2000.000000,4897.529785,311.179993
2000.000000,4875.689941,294.519989
2000.000000,4853.870117,277.679993
2000.000000,4832.060059,260.679993
2000.000000,4810.259766,243.500000
2000.000000,4788.469727,226.149994
2000.000000,4766.689941,208.629990
2000.000000,4744.919922,190.929993
2000.000000,4723.159668,173.069992
2000.000000,4701.419922,155.029999
2000.000000,4679.689941,136.830002
2000.000000,4657.969727,118.449997
2000.000000,4636.259766,99.900002
2000.000000,4616.359863,96.709999
2000.000000,4598.259766,107.779999
2000.000000,4580.169922,118.659996
2000.000000,4562.089844,129.349991
2000.000000,4544.020020,139.860001
2000.000000,4525.959961,150.179993
2000.000000,4507.909668,160.309998
2000.000000,4489.870117,170.259995
2000.000000,4471.830078,180.019989
2000.000000,4453.810059,189.589996
2000.000000,4435.790039,198.979996
2000.000000,4417.790039,208.190002
2000.000000,4408.790039,212.720001
2000.000000,4381.810059,226.039993
2000.000000,4363.830078,234.689987
2000.000000,4345.870117,243.159988
2000.000000,4327.909668,251.439987
2000.000000,4309.959961,259.529999
2000.000000,4292.020020,267.440002
2000.000000,4274.089844,275.169983
2000.000000,4256.169922,282.709991
2000.000000,4238.259766,290.070007
2000.000000,4220.359863,297.239990
2000.000000,4202.469727,304.229980
