0.000000,2498.720947,1488.401001
0.000000,2497.440918,1476.800903
0.000000,2496.160889,1465.210938
0.000000,2494.880859,1453.630981
0.000000,2493.600830,1442.050903
0.000000,2492.320801,1430.470947
0.000000,2491.041016,1418.910889
0.000000,2489.760986,1407.350952
0.000000,2488.480957,1395.790894
0.000000,2487.200928,1384.240967
0.000000,2485.930908,1372.700928
0.000000,2484.660889,1361.160889
0.000000,2483.400879,1349.630981
0.000000,2482.770996,1343.870972
0.000000,2480.880859,1326.590942
0.000000,2479.620850,1315.070923
0.000000,2478.360840,1303.570923
0.000000,2477.100830,1292.070923
0.000000,2475.840820,1280.570923
0.000000,2474.580811,1269.080933
0.000000,2473.320801,1257.600952
0.000000,2472.061035,1246.120972
0.000000,2470.801025,1234.640991
0.000000,2469.541016,1223.180908
0.000000,2468.281006,1211.720947
0.000000,2467.020996,1200.260986
0.000000,2465.760986,1188.810913
0.000000,2465.130859,1183.090942
0.000000,2463.240967,1165.930908
0.000000,2461.980957,1154.490967
0.000000,2460.720947,1143.070923
0.000000,2459.460938,1131.651001
0.000000,2458.200928,1120.230957
0.000000,2456.940918,1108.830933
0.000000,2455.680908,1097.430908
0.000000,2454.420898,1086.031006
0.000000,2453.160889,1074.640991
0.000000,2451.900879,1063.260986
0.000000,2450.640869,1051.880981
0.000000,2449.380859,1040.500977
0.000000,2448.120850,1029.140991
0.000000,2446.860840,1017.780945
0.000000,2445.610840,1006.420959
0.000000,2444.370850,995.070984
0.000000,2443.750977,989.400940
0.000000,2441.890869,972.390930
0.000000,2440.650879,961.050964
0.000000,2439.410889,949.730957
0.000000,2438.170898,938.410950
0.000000,2436.930908,927.090942
0.000000,2436.311035,921.430969
0.000000,2434.450928,904.480957
0.000000,2433.210938,893.180969
0.000000,2431.970947,881.880981
0.000000,2430.730957,870.600952
0.000000,2429.490967,859.320984
0.000000,2428.250977,848.040955
0.000000,2427.010986,836.770935
0.000000,2425.770996,825.510986
0.000000,2424.531006,814.250977
0.000000,2423.291016,802.990967
0.000000,2422.051025,791.750977
0.000000,2420.811035,780.510986
0.000000,2420.190918,774.890930
0.000000,2418.330811,758.040955
0.000000,2417.090820,746.820984
0.000000,2415.850830,735.600952
0.000000,2414.610840,724.380981
0.000000,2413.370850,713.180969
0.000000,2412.130859,701.980957
0.000000,2410.890869,690.780945
0.000000,2409.650879,679.590942
0.000000,2408.410889,668.410950
0.000000,2407.180908,657.230957
0.000000,2405.950928,646.050964
0.000000,2404.730957,634.890991
0.000000,2403.510986,623.730957
0.000000,2402.900879,618.150940
0.000000,2401.071045,601.420959
0.000000,2399.850830,590.280945
0.000000,2398.630859,579.140991
0.000000,2397.410889,568.000977
0.000000,2396.190918,556.880981
0.000000,2394.970947,545.760986
0.000000,2393.750977,534.640991
